"CountryCode","Country","Year","Sex","LifeExpectancyAt60","LifeExpectancy","Region"
"SYC","Seychelles",2015,"MLE",17.59358,69.953,"Africa"
"SYC","Seychelles",2019,"MLE",17.47302,69.97926,"Africa"
"SYC","Seychelles",2000,"FMLE",21.05148,76.28439,"Africa"
"SYC","Seychelles",2010,"FMLE",21.43668,76.84455,"Africa"
"SYC","Seychelles",2015,"FMLE",21.40291,76.83038,"Africa"
"SYC","Seychelles",2019,"FMLE",21.50758,77.14537,"Africa"
"SYC","Seychelles",2000,"BTSX",18.97378,71.86977,"Africa"
"SYC","Seychelles",2010,"BTSX",19.33011,73.01305,"Africa"
"SYC","Seychelles",2015,"BTSX",19.52972,73.19635,"Africa"
"SYC","Seychelles",2019,"BTSX",19.49893,73.34014,"Africa"
"SYR","Syrian Arab Republic",2000,"MLE",17.40972,70.35435,"Eastern Mediterranean"
"SYR","Syrian Arab Republic",2010,"MLE",18.89465,73.20473,"Eastern Mediterranean"
"SYR","Syrian Arab Republic",2015,"MLE",15.48829,60.87939,"Eastern Mediterranean"
"SYR","Syrian Arab Republic",2019,"MLE",18.22222,71.18203,"Eastern Mediterranean"
"SYR","Syrian Arab Republic",2000,"FMLE",17.9824,72.7145,"Eastern Mediterranean"
"SYR","Syrian Arab Republic",2010,"FMLE",19.62924,75.62546,"Eastern Mediterranean"
"SYR","Syrian Arab Republic",2015,"FMLE",16.99096,68.36895,"Eastern Mediterranean"
"SYR","Syrian Arab Republic",2019,"FMLE",19.27552,74.25684,"Eastern Mediterranean"
"SYR","Syrian Arab Republic",2000,"BTSX",17.62987,71.45632,"Eastern Mediterranean"
"SYR","Syrian Arab Republic",2010,"BTSX",19.20964,74.34853,"Eastern Mediterranean"
"SYR","Syrian Arab Republic",2015,"BTSX",16.22723,64.40233,"Eastern Mediterranean"
"SYR","Syrian Arab Republic",2019,"BTSX",18.71783,72.67168,"Eastern Mediterranean"
"TCD","Chad",2000,"MLE",13.75133,49.25856,"Africa"
"TCD","Chad",2010,"MLE",14.58332,53.92665,"Africa"
"TCD","Chad",2015,"MLE",15.20982,56.22492,"Africa"
"TCD","Chad",2019,"MLE",15.68063,57.95362,"Africa"
"TCD","Chad",2000,"FMLE",16.1117,52.98417,"Africa"
"TCD","Chad",2010,"FMLE",16.63894,57.42608,"Africa"
"TCD","Chad",2015,"FMLE",17.05198,59.63458,"Africa"
"TCD","Chad",2019,"FMLE",17.33852,61.34304,"Africa"
"TCD","Chad",2000,"BTSX",14.94555,51.07935,"Africa"
"TCD","Chad",2010,"BTSX",15.62504,55.65166,"Africa"
"TCD","Chad",2015,"BTSX",16.15681,57.9122,"Africa"
"TCD","Chad",2019,"BTSX",16.54072,59.63255,"Africa"
"TGO","Togo",2000,"MLE",14.04815,53.9011,"Africa"
"TGO","Togo",2010,"MLE",14.15021,57.04078,"Africa"
"TGO","Togo",2015,"MLE",14.78784,59.24372,"Africa"
"TGO","Togo",2019,"MLE",15.44295,61.51863,"Africa"
"TGO","Togo",2000,"FMLE",17.35062,58.13036,"Africa"
"TGO","Togo",2010,"FMLE",17.81676,61.82516,"Africa"
"TGO","Togo",2015,"FMLE",18.26805,64.83113,"Africa"
"TGO","Togo",2019,"FMLE",18.64655,67.22852,"Africa"
"TGO","Togo",2000,"BTSX",15.68324,55.94736,"Africa"
"TGO","Togo",2010,"BTSX",15.9289,59.32759,"Africa"
"TGO","Togo",2015,"BTSX",16.49329,61.9192,"Africa"
"TGO","Togo",2019,"BTSX",17.03233,64.27029,"Africa"
"THA","Thailand",2000,"MLE",19.34824,67.51733,"South-East Asia"
"THA","Thailand",2010,"MLE",21.70002,73.23504,"South-East Asia"
"THA","Thailand",2015,"MLE",22.16246,74.13372,"South-East Asia"
"THA","Thailand",2019,"MLE",22.11696,74.36266,"South-East Asia"
"THA","Thailand",2000,"FMLE",22.10276,75.20052,"South-East Asia"
"THA","Thailand",2010,"FMLE",23.80752,79.29691,"South-East Asia"
"THA","Thailand",2015,"FMLE",24.72524,80.69901,"South-East Asia"
"THA","Thailand",2019,"FMLE",24.83812,81.0434,"South-East Asia"
"THA","Thailand",2000,"BTSX",20.77497,71.25484,"South-East Asia"
"THA","Thailand",2010,"BTSX",22.81816,76.25385,"South-East Asia"
"THA","Thailand",2015,"BTSX",23.52937,77.41125,"South-East Asia"
"THA","Thailand",2019,"BTSX",23.57134,77.6988,"South-East Asia"
"TJK","Tajikistan",2000,"MLE",16.4255,63.52786,"Europe"
"TJK","Tajikistan",2010,"MLE",14.71168,66.03922,"Europe"
"TJK","Tajikistan",2015,"MLE",14.46212,66.69367,"Europe"
"TJK","Tajikistan",2019,"MLE",15.1002,67.57883,"Europe"
"TJK","Tajikistan",2000,"FMLE",17.97771,67.77222,"Europe"
"TJK","Tajikistan",2010,"FMLE",16.64528,70.18703,"Europe"
"TJK","Tajikistan",2015,"FMLE",16.66832,70.81903,"Europe"
"TJK","Tajikistan",2019,"FMLE",17.18522,71.54912,"Europe"
"TJK","Tajikistan",2000,"BTSX",17.19629,65.57712,"Europe"
"TJK","Tajikistan",2010,"BTSX",15.61635,68.00558,"Europe"
"TJK","Tajikistan",2015,"BTSX",15.50796,68.65755,"Europe"
"TJK","Tajikistan",2019,"BTSX",16.12224,69.50127,"Europe"
"TKM","Turkmenistan",2000,"MLE",14.41469,59.33689,"Europe"
"TKM","Turkmenistan",2010,"MLE",15.33776,63.61699,"Europe"
"TKM","Turkmenistan",2015,"MLE",16.2611,65.65692,"Europe"
"TKM","Turkmenistan",2019,"MLE",17.06974,66.48119,"Europe"
"TKM","Turkmenistan",2000,"FMLE",17.8175,67.43173,"Europe"
"TKM","Turkmenistan",2010,"FMLE",18.84607,71.08941,"Europe"
"TKM","Turkmenistan",2015,"FMLE",19.55172,72.56609,"Europe"
"TKM","Turkmenistan",2019,"FMLE",20.11186,72.96837,"Europe"
"TKM","Turkmenistan",2000,"BTSX",16.27775,63.31976,"Europe"
"TKM","Turkmenistan",2010,"BTSX",17.1986,67.31309,"Europe"
"TKM","Turkmenistan",2015,"BTSX",18.03837,69.11091,"Europe"
"TKM","Turkmenistan",2019,"BTSX",18.74197,69.74881,"Europe"
"TLS","Timor-Leste",2000,"MLE",17.71717,61.94714,"South-East Asia"
"TLS","Timor-Leste",2010,"MLE",17.70162,66.79213,"South-East Asia"
"TLS","Timor-Leste",2015,"MLE",17.18379,67.30756,"South-East Asia"
"TLS","Timor-Leste",2019,"MLE",16.9195,67.92676,"South-East Asia"
"TLS","Timor-Leste",2000,"FMLE",17.97919,63.40345,"South-East Asia"
"TLS","Timor-Leste",2010,"FMLE",18.81333,69.361,"South-East Asia"
"TLS","Timor-Leste",2015,"FMLE",18.82304,70.48689,"South-East Asia"
"TLS","Timor-Leste",2019,"FMLE",18.87363,71.4107,"South-East Asia"
"TLS","Timor-Leste",2000,"BTSX",17.85818,62.66777,"South-East Asia"
"TLS","Timor-Leste",2010,"BTSX",18.28227,68.06429,"South-East Asia"
"TLS","Timor-Leste",2015,"BTSX",18.01901,68.86667,"South-East Asia"
"TLS","Timor-Leste",2019,"BTSX",17.90071,69.62458,"South-East Asia"
"TON","Tonga",2000,"MLE",15.50364,68.0364,"Western Pacific"
"TON","Tonga",2010,"MLE",16.65952,69.14207,"Western Pacific"
"TON","Tonga",2015,"MLE",16.81894,69.44721,"Western Pacific"
"TON","Tonga",2019,"MLE",17.03993,69.80632,"Western Pacific"
"TON","Tonga",2000,"FMLE",20.79123,74.19746,"Western Pacific"
"TON","Tonga",2010,"FMLE",21.21341,75.502,"Western Pacific"
"TON","Tonga",2015,"FMLE",21.13871,75.54055,"Western Pacific"
"TON","Tonga",2019,"FMLE",21.16432,75.60913,"Western Pacific"
"TON","Tonga",2000,"BTSX",17.99455,70.91869,"Western Pacific"
"TON","Tonga",2010,"BTSX",18.9259,72.22119,"Western Pacific"
"TON","Tonga",2015,"BTSX",18.89173,72.33002,"Western Pacific"
"TON","Tonga",2019,"BTSX",19.02919,72.57066,"Western Pacific"
"TTO","Trinidad and Tobago",2000,"MLE",16.39555,66.94326,"Americas"
"TTO","Trinidad and Tobago",2010,"MLE",17.61981,68.74104,"Americas"
"TTO","Trinidad and Tobago",2015,"MLE",19.37627,71.09544,"Americas"
"TTO","Trinidad and Tobago",2019,"MLE",20.40614,72.54385,"Americas"
"TTO","Trinidad and Tobago",2000,"FMLE",19.75908,72.58298,"Americas"
"TTO","Trinidad and Tobago",2010,"FMLE",21.52945,75.69144,"Americas"
"TTO","Trinidad and Tobago",2015,"FMLE",23.74495,78.33041,"Americas"
"TTO","Trinidad and Tobago",2019,"FMLE",25.01046,79.92052,"Americas"
"TTO","Trinidad and Tobago",2000,"BTSX",18.13575,69.70364,"Americas"
"TTO","Trinidad and Tobago",2010,"BTSX",19.61233,72.1172,"Americas"
"TTO","Trinidad and Tobago",2015,"BTSX",21.59176,74.61483,"Americas"
"TTO","Trinidad and Tobago",2019,"BTSX",22.72192,76.12728,"Americas"
"TUN","Tunisia",2000,"MLE",18.89767,71.93842,"Eastern Mediterranean"
"TUN","Tunisia",2010,"MLE",19.56847,73.94846,"Eastern Mediterranean"
"TUN","Tunisia",2015,"MLE",19.89233,74.57684,"Eastern Mediterranean"
"TUN","Tunisia",2019,"MLE",20.15968,74.87583,"Eastern Mediterranean"
"TUN","Tunisia",2000,"FMLE",21.48032,76.49287,"Eastern Mediterranean"
"TUN","Tunisia",2010,"FMLE",22.11456,78.20534,"Eastern Mediterranean"
"TUN","Tunisia",2015,"FMLE",22.45291,78.83195,"Eastern Mediterranean"
"TUN","Tunisia",2019,"FMLE",22.82146,79.1881,"Eastern Mediterranean"
"TUN","Tunisia",2000,"BTSX",20.13634,74.11952,"Eastern Mediterranean"
"TUN","Tunisia",2010,"BTSX",20.85403,76.0455,"Eastern Mediterranean"
"TUN","Tunisia",2015,"BTSX",21.20749,76.69955,"Eastern Mediterranean"
"TUN","Tunisia",2019,"BTSX",21.53583,77.03745,"Eastern Mediterranean"
"TUR","Turkey",2000,"MLE",20.10793,71.93896,"Europe"
"TUR","Turkey",2010,"MLE",19.7568,74.6453,"Europe"
"TUR","Turkey",2015,"MLE",19.85395,75.39343,"Europe"
"TUR","Turkey",2019,"MLE",20.61017,76.44344,"Europe"
"TUR","Turkey",2000,"FMLE",22.6928,76.84741,"Europe"
"TUR","Turkey",2010,"FMLE",22.55142,79.08215,"Europe"
"TUR","Turkey",2015,"FMLE",22.92029,80.06183,"Europe"
"TUR","Turkey",2019,"FMLE",23.24466,80.67479,"Europe"
"TUR","Turkey",2000,"BTSX",21.45848,74.41146,"Europe"
"TUR","Turkey",2010,"BTSX",21.1984,76.893,"Europe"
"TUR","Turkey",2015,"BTSX",21.48406,77.79037,"Europe"
"TUR","Turkey",2019,"BTSX",22.03041,78.62457,"Europe"
"TZA","United Republic of Tanzania",2000,"MLE",14.3364,51.28127,"Africa"
"TZA","United Republic of Tanzania",2010,"MLE",16.01812,60.01528,"Africa"
"TZA","United Republic of Tanzania",2015,"MLE",16.69103,63.375,"Africa"
"TZA","United Republic of Tanzania",2019,"MLE",17.05616,65.37194,"Africa"
"TZA","United Republic of Tanzania",2000,"FMLE",17.40722,53.61302,"Africa"
"TZA","United Republic of Tanzania",2010,"FMLE",18.34739,62.6319,"Africa"
"TZA","United Republic of Tanzania",2015,"FMLE",18.74386,67.26328,"Africa"
"TZA","United Republic of Tanzania",2019,"FMLE",19.06387,69.25912,"Africa"
"TZA","United Republic of Tanzania",2000,"BTSX",15.95217,52.4742,"Africa"
"TZA","United Republic of Tanzania",2010,"BTSX",17.31065,61.38839,"Africa"
"TZA","United Republic of Tanzania",2015,"BTSX",17.83135,65.3562,"Africa"
"TZA","United Republic of Tanzania",2019,"BTSX",18.1565,67.34418,"Africa"
"UGA","Uganda",2000,"MLE",12.48703,46.79795,"Africa"
"UGA","Uganda",2010,"MLE",14.41578,57.01921,"Africa"
"UGA","Uganda",2015,"MLE",15.17498,60.81181,"Africa"
"UGA","Uganda",2019,"MLE",15.67116,63.24249,"Africa"
"UGA","Uganda",2000,"FMLE",16.62395,50.75184,"Africa"
"UGA","Uganda",2010,"FMLE",18.66859,62.21443,"Africa"
"UGA","Uganda",2015,"FMLE",19.16009,68.12691,"Africa"
"UGA","Uganda",2019,"FMLE",19.37504,70.09615,"Africa"
"UGA","Uganda",2000,"BTSX",14.662,48.76083,"Africa"
"UGA","Uganda",2010,"BTSX",16.73995,59.66988,"Africa"
"UGA","Uganda",2015,"BTSX",17.35686,64.46594,"Africa"
"UGA","Uganda",2019,"BTSX",17.69996,66.69038,"Africa"
"UKR","Ukraine",2000,"MLE",14.04074,62.05736,"Europe"
"UKR","Ukraine",2010,"MLE",14.87724,65.19999,"Europe"
"UKR","Ukraine",2015,"MLE",15.93329,67.21251,"Europe"
"UKR","Ukraine",2019,"MLE",16.42862,67.99895,"Europe"
"UKR","Ukraine",2000,"FMLE",18.83389,73.24368,"Europe"
"UKR","Ukraine",2010,"FMLE",19.80723,75.09698,"Europe"
"UKR","Ukraine",2015,"FMLE",21.11993,76.96429,"Europe"
"UKR","Ukraine",2019,"FMLE",21.73228,77.81106,"Europe"
"UKR","Ukraine",2000,"BTSX",16.77049,67.52593,"Europe"
"UKR","Ukraine",2010,"BTSX",17.6839,70.1993,"Europe"
"UKR","Ukraine",2015,"BTSX",18.93029,72.2022,"Europe"
"UKR","Ukraine",2019,"BTSX",19.4935,73.01635,"Europe"
"URY","Uruguay",2000,"MLE",17.72963,70.82229,"Americas"
"URY","Uruguay",2010,"MLE",18.35575,72.53857,"Americas"
"URY","Uruguay",2015,"MLE",19.01261,73.30819,"Americas"
"URY","Uruguay",2019,"MLE",18.98192,73.47769,"Americas"
"URY","Uruguay",2000,"FMLE",23.14175,78.80497,"Americas"
"URY","Uruguay",2010,"FMLE",23.7431,80.04553,"Americas"
"URY","Uruguay",2015,"FMLE",24.12286,80.5644,"Americas"
"URY","Uruguay",2019,"FMLE",23.95554,80.55956,"Americas"
"URY","Uruguay",2000,"BTSX",20.58798,74.81694,"Americas"
"URY","Uruguay",2010,"BTSX",21.24634,76.36115,"Americas"
"URY","Uruguay",2015,"BTSX",21.78415,77.03117,"Americas"
"URY","Uruguay",2019,"BTSX",21.6683,77.0994,"Americas"
"USA","United States of America",2000,"MLE",19.77033,74.12286,"Americas"
"USA","United States of America",2010,"MLE",21.53837,76.27111,"Americas"
"USA","United States of America",2015,"MLE",21.7196,76.30525,"Americas"
"USA","United States of America",2019,"MLE",21.78413,76.28124,"Americas"
"USA","United States of America",2000,"FMLE",22.80136,79.16907,"Americas"
"USA","United States of America",2010,"FMLE",24.21461,80.80196,"Americas"
"USA","United States of America",2015,"FMLE",24.36762,80.79853,"Americas"
"USA","United States of America",2019,"FMLE",24.38056,80.72668,"Americas"
"USA","United States of America",2000,"BTSX",21.40679,76.6916,"Americas"
"USA","United States of America",2010,"BTSX",22.96352,78.56299,"Americas"
"USA","United States of America",2015,"BTSX",23.10877,78.55634,"Americas"
"USA","United States of America",2019,"BTSX",23.13398,78.49568,"Americas"
"UZB","Uzbekistan",2000,"MLE",14.80912,62.39997,"Europe"
"UZB","Uzbekistan",2010,"MLE",15.72928,67.51205,"Europe"
"UZB","Uzbekistan",2015,"MLE",16.35916,68.98178,"Europe"
"UZB","Uzbekistan",2019,"MLE",17.32741,70.76344,"Europe"
"UZB","Uzbekistan",2000,"FMLE",17.13516,68.23325,"Europe"
"UZB","Uzbekistan",2010,"FMLE",18.71951,72.90898,"Europe"
"UZB","Uzbekistan",2015,"FMLE",19.03925,73.91861,"Europe"
"UZB","Uzbekistan",2019,"FMLE",19.80528,75.21384,"Europe"
"UZB","Uzbekistan",2000,"BTSX",16.04622,65.26546,"Europe"
"UZB","Uzbekistan",2010,"BTSX",17.28374,70.18845,"Europe"
"UZB","Uzbekistan",2015,"BTSX",17.75797,71.44585,"Europe"
"UZB","Uzbekistan",2019,"BTSX",18.63536,73.00793,"Europe"
"VCT","Saint Vincent and the Grenadines",2000,"MLE",17.46635,68.51405,"Americas"
"VCT","Saint Vincent and the Grenadines",2010,"MLE",18.99201,70.92134,"Americas"
"VCT","Saint Vincent and the Grenadines",2015,"MLE",19.19857,70.30133,"Americas"
"VCT","Saint Vincent and the Grenadines",2019,"MLE",20.16405,71.32362,"Americas"
"VCT","Saint Vincent and the Grenadines",2000,"FMLE",19.46475,72.80991,"Americas"
"VCT","Saint Vincent and the Grenadines",2010,"FMLE",20.69703,74.98965,"Americas"
"VCT","Saint Vincent and the Grenadines",2015,"FMLE",21.03691,74.90836,"Americas"
"VCT","Saint Vincent and the Grenadines",2019,"FMLE",21.63444,75.32427,"Americas"
"VCT","Saint Vincent and the Grenadines",2000,"BTSX",18.51549,70.6085,"Americas"
"VCT","Saint Vincent and the Grenadines",2010,"BTSX",19.82338,72.85194,"Americas"
"VCT","Saint Vincent and the Grenadines",2015,"BTSX",20.08648,72.46788,"Americas"
"VCT","Saint Vincent and the Grenadines",2019,"BTSX",20.87124,73.21834,"Americas"
"VEN","Venezuela (Bolivarian Republic of)",2000,"MLE",19.55385,70.51161,"Americas"
"VEN","Venezuela (Bolivarian Republic of)",2010,"MLE",20.02678,70.82234,"Americas"
"VEN","Venezuela (Bolivarian Republic of)",2015,"MLE",19.88929,70.58763,"Americas"
"VEN","Venezuela (Bolivarian Republic of)",2019,"MLE",19.67468,69.91373,"Americas"
"VEN","Venezuela (Bolivarian Republic of)",2000,"FMLE",22.87879,77.87621,"Americas"
"VEN","Venezuela (Bolivarian Republic of)",2010,"FMLE",23.64235,78.99181,"Americas"
"VEN","Venezuela (Bolivarian Republic of)",2015,"FMLE",23.69074,78.97281,"Americas"
"VEN","Venezuela (Bolivarian Republic of)",2019,"FMLE",23.59788,78.16525,"Americas"
"VEN","Venezuela (Bolivarian Republic of)",2000,"BTSX",21.26098,74.08585,"Americas"
"VEN","Venezuela (Bolivarian Republic of)",2010,"BTSX",21.8875,74.78663,"Americas"
"VEN","Venezuela (Bolivarian Republic of)",2015,"BTSX",21.84081,74.65737,"Americas"
"VEN","Venezuela (Bolivarian Republic of)",2019,"BTSX",21.69348,73.94636,"Americas"
"VNM","Viet Nam",2000,"MLE",16.37295,67.33482,"Western Pacific"
"VNM","Viet Nam",2010,"MLE",16.52407,68.41575,"Western Pacific"
"VNM","Viet Nam",2015,"MLE",16.68189,68.88122,"Western Pacific"
"VNM","Viet Nam",2019,"MLE",16.88175,69.56166,"Western Pacific"
"VNM","Viet Nam",2000,"FMLE",20.99648,75.60954,"Western Pacific"
"VNM","Viet Nam",2010,"FMLE",21.48923,77.14917,"Western Pacific"
"VNM","Viet Nam",2015,"FMLE",21.77304,77.61496,"Western Pacific"
"VNM","Viet Nam",2019,"FMLE",22.02781,78.10517,"Western Pacific"
"VNM","Viet Nam",2000,"BTSX",18.85052,71.44998,"Western Pacific"
"VNM","Viet Nam",2010,"BTSX",19.19963,72.72223,"Western Pacific"
"VNM","Viet Nam",2015,"BTSX",19.39611,73.16457,"Western Pacific"
"VNM","Viet Nam",2019,"BTSX",19.60033,73.74126,"Western Pacific"
"VUT","Vanuatu",2000,"MLE",14.20444,61.35443,"Western Pacific"
"VUT","Vanuatu",2010,"MLE",14.45123,61.89898,"Western Pacific"
"VUT","Vanuatu",2015,"MLE",14.66612,62.02092,"Western Pacific"
"VUT","Vanuatu",2019,"MLE",14.8333,62.65745,"Western Pacific"
"VUT","Vanuatu",2000,"FMLE",16.02028,66.94464,"Western Pacific"
"VUT","Vanuatu",2010,"FMLE",16.35416,67.50381,"Western Pacific"
"VUT","Vanuatu",2015,"FMLE",16.54373,67.68121,"Western Pacific"
"VUT","Vanuatu",2019,"FMLE",16.67093,68.32056,"Western Pacific"
"VUT","Vanuatu",2000,"BTSX",14.991,63.90294,"Western Pacific"
"VUT","Vanuatu",2010,"BTSX",15.33452,64.52286,"Western Pacific"
"VUT","Vanuatu",2015,"BTSX",15.50957,64.63885,"Western Pacific"
"VUT","Vanuatu",2019,"BTSX",15.67681,65.3064,"Western Pacific"
"WSM","Samoa",2000,"MLE",16.0747,66.45629,"Western Pacific"
"WSM","Samoa",2010,"MLE",16.82398,68.0778,"Western Pacific"
"WSM","Samoa",2015,"MLE",17.10696,68.67957,"Western Pacific"
"WSM","Samoa",2019,"MLE",17.35428,69.15868,"Western Pacific"
"WSM","Samoa",2000,"FMLE",18.01762,70.78302,"Western Pacific"
"WSM","Samoa",2010,"FMLE",18.1469,71.15867,"Western Pacific"
"WSM","Samoa",2015,"FMLE",18.19909,71.48901,"Western Pacific"
"WSM","Samoa",2019,"FMLE",18.31938,71.8475,"Western Pacific"
"WSM","Samoa",2000,"BTSX",17.0523,68.50683,"Western Pacific"
"WSM","Samoa",2010,"BTSX",17.51232,69.56606,"Western Pacific"
"WSM","Samoa",2015,"BTSX",17.67895,70.03727,"Western Pacific"
"WSM","Samoa",2019,"BTSX",17.85573,70.45068,"Western Pacific"
"YEM","Yemen",2000,"MLE",15.7169,60.85933,"Eastern Mediterranean"
"YEM","Yemen",2010,"MLE",16.78249,65.87653,"Eastern Mediterranean"
"YEM","Yemen",2015,"MLE",16.99829,65.41431,"Eastern Mediterranean"
"YEM","Yemen",2019,"MLE",16.77037,64.41312,"Eastern Mediterranean"
"YEM","Yemen",2000,"FMLE",17.94833,64.69306,"Eastern Mediterranean"
"YEM","Yemen",2010,"FMLE",18.74111,69.57951,"Eastern Mediterranean"
"YEM","Yemen",2015,"FMLE",18.87742,69.57742,"Eastern Mediterranean"
"YEM","Yemen",2019,"FMLE",18.71472,68.92004,"Eastern Mediterranean"
"YEM","Yemen",2000,"BTSX",16.79865,62.6944,"Eastern Mediterranean"
"YEM","Yemen",2010,"BTSX",17.7765,67.70083,"Eastern Mediterranean"
"YEM","Yemen",2015,"BTSX",17.96644,67.46812,"Eastern Mediterranean"
"YEM","Yemen",2019,"BTSX",17.77337,66.63147,"Eastern Mediterranean"
"ZAF","South Africa",2000,"MLE",14.39968,53.07986,"Africa"
"ZAF","South Africa",2010,"MLE",15.0666,55.04302,"Africa"
"ZAF","South Africa",2015,"MLE",15.92886,59.81857,"Africa"
"ZAF","South Africa",2019,"MLE",17.34433,62.20109,"Africa"
"ZAF","South Africa",2000,"FMLE",17.95827,58.62697,"Africa"
"ZAF","South Africa",2010,"FMLE",18.49841,59.23687,"Africa"
"ZAF","South Africa",2015,"FMLE",19.12052,65.34021,"Africa"
"ZAF","South Africa",2019,"FMLE",20.52139,68.28989,"Africa"
"ZAF","South Africa",2000,"BTSX",16.22416,55.75228,"Africa"
"ZAF","South Africa",2010,"BTSX",16.92362,57.14331,"Africa"
"ZAF","South Africa",2015,"BTSX",17.68396,62.57465,"Africa"
"ZAF","South Africa",2019,"BTSX",19.12211,65.25417,"Africa"
"ZMB","Zambia",2000,"MLE",11.58627,43.69116,"Africa"
"ZMB","Zambia",2010,"MLE",13.37548,54.26674,"Africa"
"ZMB","Zambia",2015,"MLE",14.26217,57.92546,"Africa"
"ZMB","Zambia",2019,"MLE",14.6803,59.53606,"Africa"
"ZMB","Zambia",2000,"FMLE",14.70234,45.24248,"Africa"
"ZMB","Zambia",2010,"FMLE",17.0687,59.06268,"Africa"
"ZMB","Zambia",2015,"FMLE",17.65065,63.02472,"Africa"
"ZMB","Zambia",2019,"FMLE",18.04779,65.36993,"Africa"
"ZMB","Zambia",2000,"BTSX",13.20127,44.46076,"Africa"
"ZMB","Zambia",2010,"BTSX",15.39712,56.67128,"Africa"
"ZMB","Zambia",2015,"BTSX",16.13305,60.49665,"Africa"
"ZMB","Zambia",2019,"BTSX",16.53152,62.4529,"Africa"
"ZWE","Zimbabwe",2000,"MLE",11.71249,45.14684,"Africa"
"ZWE","Zimbabwe",2010,"MLE",12.36834,49.58448,"Africa"
"ZWE","Zimbabwe",2015,"MLE",13.23097,55.73344,"Africa"
"ZWE","Zimbabwe",2019,"MLE",13.58761,57.51101,"Africa"
"ZWE","Zimbabwe",2000,"FMLE",17.14461,48.11914,"Africa"
"ZWE","Zimbabwe",2010,"FMLE",15.36881,53.21167,"Africa"
"ZWE","Zimbabwe",2015,"FMLE",16.45,60.95527,"Africa"
"ZWE","Zimbabwe",2019,"FMLE",16.98877,63.60674,"Africa"
"ZWE","Zimbabwe",2000,"BTSX",14.41137,46.57054,"Africa"
"ZWE","Zimbabwe",2010,"BTSX",14.11814,51.49335,"Africa"
"ZWE","Zimbabwe",2015,"BTSX",15.10877,58.47603,"Africa"
"ZWE","Zimbabwe",2019,"BTSX",15.55015,60.68252,"Africa"
"WB_LI",NA,2000,"MLE",14.00247,52.24722,NA
"WB_LI",NA,2010,"MLE",15.24089,58.18198,NA
"WB_LI",NA,2015,"MLE",15.72942,60.98525,NA
"WB_LI",NA,2019,"MLE",16.18727,62.95647,NA
"WB_LI",NA,2000,"FMLE",16.31453,55.33836,NA
"WB_LI",NA,2010,"FMLE",17.62354,62.06323,NA
"WB_LI",NA,2015,"FMLE",18.08366,65.35439,NA
"WB_LI",NA,2019,"FMLE",18.45841,67.18551,NA
"WB_LI",NA,2000,"BTSX",15.21148,53.78978,NA
"WB_LI",NA,2010,"BTSX",16.49062,60.11687,NA
"WB_LI",NA,2015,"BTSX",16.97063,63.16665,NA
"WB_LI",NA,2019,"BTSX",17.3895,65.07745,NA
"WB_LMI",NA,2000,"MLE",15.54629,60.67618,NA
"WB_LMI",NA,2010,"MLE",16.579,64.46651,NA
"WB_LMI",NA,2015,"MLE",17.24787,66.44492,NA
"WB_LMI",NA,2019,"MLE",17.57348,67.60718,NA
"WB_LMI",NA,2000,"FMLE",17.61953,63.77431,NA
"WB_LMI",NA,2010,"FMLE",18.95661,68.44291,NA
"WB_LMI",NA,2015,"FMLE",19.29882,70.09075,NA
"WB_LMI",NA,2019,"FMLE",19.60809,71.27921,NA
"WB_LMI",NA,2000,"BTSX",16.5961,62.1806,NA
"WB_LMI",NA,2010,"BTSX",17.77954,66.38567,NA
"WB_LMI",NA,2015,"BTSX",18.28899,68.21706,NA
"WB_LMI",NA,2019,"BTSX",18.60309,69.39185,NA
"WB_UMI",NA,2000,"MLE",16.84855,67.73392,NA
"WB_UMI",NA,2010,"MLE",17.97123,70.74337,NA
"WB_UMI",NA,2015,"MLE",18.77796,72.40026,NA
"WB_UMI",NA,2019,"MLE",19.28906,73.37775,NA
"WB_UMI",NA,2000,"FMLE",20.16768,73.77634,NA
"WB_UMI",NA,2010,"FMLE",21.53111,76.94045,NA
"WB_UMI",NA,2015,"FMLE",22.54918,78.66937,NA
"WB_UMI",NA,2019,"FMLE",22.95894,79.4019,NA
"WB_UMI",NA,2000,"BTSX",18.52772,70.63803,NA
"WB_UMI",NA,2010,"BTSX",19.76107,73.73109,NA
"WB_UMI",NA,2015,"BTSX",20.68183,75.43716,NA
"WB_UMI",NA,2019,"BTSX",21.15576,76.31361,NA
"WB_HI",NA,2000,"MLE",19.73755,74.60219,NA
"WB_HI",NA,2010,"MLE",21.592,77.1116,NA
"WB_HI",NA,2015,"MLE",22.03042,77.80768,NA
"WB_HI",NA,2019,"MLE",22.45573,78.38582,NA
"WB_HI",NA,2000,"FMLE",23.69748,80.56939,NA
"WB_HI",NA,2010,"FMLE",25.23412,82.48982,NA
"WB_HI",NA,2015,"FMLE",25.48194,82.83353,NA
"WB_HI",NA,2019,"FMLE",25.94681,83.34413,NA
"WB_HI",NA,2000,"BTSX",21.86458,77.62743,NA
"WB_HI",NA,2010,"BTSX",23.52187,79.82361,NA
"WB_HI",NA,2015,"BTSX",23.84131,80.32959,NA
"WB_HI",NA,2019,"BTSX",24.2764,80.86676,NA
"AFR",NA,2000,"MLE",14.25158,51.0576,NA
"AFR",NA,2010,"MLE",15.52045,57.68559,NA
