"IndicatorCode","SpatialDimType","SpatialDim","TimeDimType","TimeDim","Dim1Type","Dim1","NumericValue"
"WHOSIS_000001","COUNTRY","MDA","YEAR",2015,"SEX","FMLE",75.04539
"WHOSIS_000001","COUNTRY","MDA","YEAR",2019,"SEX","FMLE",77.11691
"WHOSIS_000001","COUNTRY","MDA","YEAR",2000,"SEX","BTSX",66.87234
"WHOSIS_000001","COUNTRY","MDA","YEAR",2010,"SEX","BTSX",68.81108
"WHOSIS_000001","COUNTRY","MDA","YEAR",2015,"SEX","BTSX",71.13158
"WHOSIS_000001","COUNTRY","MDA","YEAR",2019,"SEX","BTSX",73.26277
"WHOSIS_000001","COUNTRY","MDG","YEAR",2000,"SEX","MLE",57.53505
"WHOSIS_000001","COUNTRY","MDG","YEAR",2010,"SEX","MLE",61.43193
"WHOSIS_000001","COUNTRY","MDG","YEAR",2015,"SEX","MLE",62.87302
"WHOSIS_000001","COUNTRY","MDG","YEAR",2019,"SEX","MLE",64.09824
"WHOSIS_000001","COUNTRY","MDG","YEAR",2000,"SEX","FMLE",60.17678
"WHOSIS_000001","COUNTRY","MDG","YEAR",2010,"SEX","FMLE",64.16717
"WHOSIS_000001","COUNTRY","MDG","YEAR",2015,"SEX","FMLE",65.50301
"WHOSIS_000001","COUNTRY","MDG","YEAR",2019,"SEX","FMLE",66.59742
"WHOSIS_000001","COUNTRY","MDG","YEAR",2000,"SEX","BTSX",58.82296
"WHOSIS_000001","COUNTRY","MDG","YEAR",2010,"SEX","BTSX",62.79004
"WHOSIS_000001","COUNTRY","MDG","YEAR",2015,"SEX","BTSX",64.18649
"WHOSIS_000001","COUNTRY","MDG","YEAR",2019,"SEX","BTSX",65.34995
"WHOSIS_000001","COUNTRY","MDV","YEAR",2000,"SEX","MLE",70.42198
"WHOSIS_000001","COUNTRY","MDV","YEAR",2010,"SEX","MLE",76.01637
"WHOSIS_000001","COUNTRY","MDV","YEAR",2015,"SEX","MLE",77.56042
"WHOSIS_000001","COUNTRY","MDV","YEAR",2019,"SEX","MLE",78.63379
"WHOSIS_000001","COUNTRY","MDV","YEAR",2000,"SEX","FMLE",71.48225
"WHOSIS_000001","COUNTRY","MDV","YEAR",2010,"SEX","FMLE",78.17097
"WHOSIS_000001","COUNTRY","MDV","YEAR",2015,"SEX","FMLE",79.47192
"WHOSIS_000001","COUNTRY","MDV","YEAR",2019,"SEX","FMLE",80.76191
"WHOSIS_000001","COUNTRY","MDV","YEAR",2000,"SEX","BTSX",70.95687
"WHOSIS_000001","COUNTRY","MDV","YEAR",2010,"SEX","BTSX",76.99346
"WHOSIS_000001","COUNTRY","MDV","YEAR",2015,"SEX","BTSX",78.40925
"WHOSIS_000001","COUNTRY","MDV","YEAR",2019,"SEX","BTSX",79.59427
"WHOSIS_000001","COUNTRY","MEX","YEAR",2000,"SEX","MLE",71.67798
"WHOSIS_000001","COUNTRY","MEX","YEAR",2010,"SEX","MLE",72.22916
"WHOSIS_000001","COUNTRY","MEX","YEAR",2015,"SEX","MLE",73.08526
"WHOSIS_000001","COUNTRY","MEX","YEAR",2019,"SEX","MLE",73.12539
"WHOSIS_000001","COUNTRY","MEX","YEAR",2000,"SEX","FMLE",77.11522
"WHOSIS_000001","COUNTRY","MEX","YEAR",2010,"SEX","FMLE",78.0138
"WHOSIS_000001","COUNTRY","MEX","YEAR",2015,"SEX","FMLE",78.60807
"WHOSIS_000001","COUNTRY","MEX","YEAR",2019,"SEX","FMLE",78.86271
"WHOSIS_000001","COUNTRY","MEX","YEAR",2000,"SEX","BTSX",74.40966
"WHOSIS_000001","COUNTRY","MEX","YEAR",2010,"SEX","BTSX",75.1333
"WHOSIS_000001","COUNTRY","MEX","YEAR",2015,"SEX","BTSX",75.86538
"WHOSIS_000001","COUNTRY","MEX","YEAR",2019,"SEX","BTSX",76.01043
"WHOSIS_000001","COUNTRY","MKD","YEAR",2000,"SEX","MLE",68.85978
"WHOSIS_000001","COUNTRY","MKD","YEAR",2010,"SEX","MLE",70.92233
"WHOSIS_000001","COUNTRY","MKD","YEAR",2015,"SEX","MLE",71.66879
"WHOSIS_000001","COUNTRY","MKD","YEAR",2019,"SEX","MLE",72.84443
"WHOSIS_000001","COUNTRY","MKD","YEAR",2000,"SEX","FMLE",73.47708
"WHOSIS_000001","COUNTRY","MKD","YEAR",2010,"SEX","FMLE",75.39911
"WHOSIS_000001","COUNTRY","MKD","YEAR",2015,"SEX","FMLE",75.87265
"WHOSIS_000001","COUNTRY","MKD","YEAR",2019,"SEX","FMLE",76.86526
"WHOSIS_000001","COUNTRY","MKD","YEAR",2000,"SEX","BTSX",71.10777
"WHOSIS_000001","COUNTRY","MKD","YEAR",2010,"SEX","BTSX",73.10848
"WHOSIS_000001","COUNTRY","MKD","YEAR",2015,"SEX","BTSX",73.72823
"WHOSIS_000001","COUNTRY","MKD","YEAR",2019,"SEX","BTSX",74.8186
"WHOSIS_000001","COUNTRY","MLI","YEAR",2000,"SEX","MLE",52.60764
"WHOSIS_000001","COUNTRY","MLI","YEAR",2010,"SEX","MLE",58.59385
"WHOSIS_000001","COUNTRY","MLI","YEAR",2015,"SEX","MLE",60.35869
"WHOSIS_000001","COUNTRY","MLI","YEAR",2019,"SEX","MLE",62.19934
"WHOSIS_000001","COUNTRY","MLI","YEAR",2000,"SEX","FMLE",52.74541
"WHOSIS_000001","COUNTRY","MLI","YEAR",2010,"SEX","FMLE",59.49127
"WHOSIS_000001","COUNTRY","MLI","YEAR",2015,"SEX","FMLE",61.41174
"WHOSIS_000001","COUNTRY","MLI","YEAR",2019,"SEX","FMLE",63.40044
"WHOSIS_000001","COUNTRY","MLI","YEAR",2000,"SEX","BTSX",52.63884
"WHOSIS_000001","COUNTRY","MLI","YEAR",2010,"SEX","BTSX",59.04575
"WHOSIS_000001","COUNTRY","MLI","YEAR",2015,"SEX","BTSX",60.88689
"WHOSIS_000001","COUNTRY","MLI","YEAR",2019,"SEX","BTSX",62.79813
"WHOSIS_000001","COUNTRY","MLT","YEAR",2000,"SEX","MLE",75.527
"WHOSIS_000001","COUNTRY","MLT","YEAR",2010,"SEX","MLE",78.2261
"WHOSIS_000001","COUNTRY","MLT","YEAR",2015,"SEX","MLE",79.62821
"WHOSIS_000001","COUNTRY","MLT","YEAR",2019,"SEX","MLE",79.93996
"WHOSIS_000001","COUNTRY","MLT","YEAR",2000,"SEX","FMLE",80.10076
"WHOSIS_000001","COUNTRY","MLT","YEAR",2010,"SEX","FMLE",82.54498
"WHOSIS_000001","COUNTRY","MLT","YEAR",2015,"SEX","FMLE",83.57609
"WHOSIS_000001","COUNTRY","MLT","YEAR",2019,"SEX","FMLE",83.79854
"WHOSIS_000001","COUNTRY","MLT","YEAR",2000,"SEX","BTSX",77.8685
"WHOSIS_000001","COUNTRY","MLT","YEAR",2010,"SEX","BTSX",80.4485
"WHOSIS_000001","COUNTRY","MLT","YEAR",2015,"SEX","BTSX",81.64819
"WHOSIS_000001","COUNTRY","MLT","YEAR",2019,"SEX","BTSX",81.89443
"WHOSIS_000001","COUNTRY","MMR","YEAR",2000,"SEX","MLE",57.31408
"WHOSIS_000001","COUNTRY","MMR","YEAR",2010,"SEX","MLE",61.62328
"WHOSIS_000001","COUNTRY","MMR","YEAR",2015,"SEX","MLE",64.32043
"WHOSIS_000001","COUNTRY","MMR","YEAR",2019,"SEX","MLE",65.90776
"WHOSIS_000001","COUNTRY","MMR","YEAR",2000,"SEX","FMLE",62.67123
"WHOSIS_000001","COUNTRY","MMR","YEAR",2010,"SEX","FMLE",67.87344
"WHOSIS_000001","COUNTRY","MMR","YEAR",2015,"SEX","FMLE",70.70499
"WHOSIS_000001","COUNTRY","MMR","YEAR",2019,"SEX","FMLE",72.20418
"WHOSIS_000001","COUNTRY","MMR","YEAR",2000,"SEX","BTSX",59.994
"WHOSIS_000001","COUNTRY","MMR","YEAR",2010,"SEX","BTSX",64.78619
"WHOSIS_000001","COUNTRY","MMR","YEAR",2015,"SEX","BTSX",67.57671
"WHOSIS_000001","COUNTRY","MMR","YEAR",2019,"SEX","BTSX",69.1335
"WHOSIS_000001","COUNTRY","MNE","YEAR",2000,"SEX","MLE",70.87914
"WHOSIS_000001","COUNTRY","MNE","YEAR",2010,"SEX","MLE",72.26621
"WHOSIS_000001","COUNTRY","MNE","YEAR",2015,"SEX","MLE",72.83126
"WHOSIS_000001","COUNTRY","MNE","YEAR",2019,"SEX","MLE",73.15459
"WHOSIS_000001","COUNTRY","MNE","YEAR",2000,"SEX","FMLE",76.26957
"WHOSIS_000001","COUNTRY","MNE","YEAR",2010,"SEX","FMLE",77.12196
"WHOSIS_000001","COUNTRY","MNE","YEAR",2015,"SEX","FMLE",77.72871
"WHOSIS_000001","COUNTRY","MNE","YEAR",2019,"SEX","FMLE",78.65294
"WHOSIS_000001","COUNTRY","MNE","YEAR",2000,"SEX","BTSX",73.56364
"WHOSIS_000001","COUNTRY","MNE","YEAR",2010,"SEX","BTSX",74.68839
"WHOSIS_000001","COUNTRY","MNE","YEAR",2015,"SEX","BTSX",75.27178
"WHOSIS_000001","COUNTRY","MNE","YEAR",2019,"SEX","BTSX",75.87666
"WHOSIS_000001","COUNTRY","MNG","YEAR",2000,"SEX","MLE",57.34036
"WHOSIS_000001","COUNTRY","MNG","YEAR",2010,"SEX","MLE",61.09134
"WHOSIS_000001","COUNTRY","MNG","YEAR",2015,"SEX","MLE",63.44672
"WHOSIS_000001","COUNTRY","MNG","YEAR",2019,"SEX","MLE",63.82064
"WHOSIS_000001","COUNTRY","MNG","YEAR",2000,"SEX","FMLE",64.11119
"WHOSIS_000001","COUNTRY","MNG","YEAR",2010,"SEX","FMLE",69.46863
"WHOSIS_000001","COUNTRY","MNG","YEAR",2015,"SEX","FMLE",72.13081
"WHOSIS_000001","COUNTRY","MNG","YEAR",2019,"SEX","FMLE",72.7587
"WHOSIS_000001","COUNTRY","MNG","YEAR",2000,"SEX","BTSX",60.52023
"WHOSIS_000001","COUNTRY","MNG","YEAR",2010,"SEX","BTSX",65.0518
"WHOSIS_000001","COUNTRY","MNG","YEAR",2015,"SEX","BTSX",67.61475
"WHOSIS_000001","COUNTRY","MNG","YEAR",2019,"SEX","BTSX",68.09768
"WHOSIS_000001","COUNTRY","MOZ","YEAR",2000,"SEX","MLE",48.37201
"WHOSIS_000001","COUNTRY","MOZ","YEAR",2010,"SEX","MLE",50.66393
"WHOSIS_000001","COUNTRY","MOZ","YEAR",2015,"SEX","MLE",52.41692
"WHOSIS_000001","COUNTRY","MOZ","YEAR",2019,"SEX","MLE",54.45667
"WHOSIS_000001","COUNTRY","MOZ","YEAR",2000,"SEX","FMLE",53.05186
"WHOSIS_000001","COUNTRY","MOZ","YEAR",2010,"SEX","FMLE",56.28635
"WHOSIS_000001","COUNTRY","MOZ","YEAR",2015,"SEX","FMLE",59.44558
"WHOSIS_000001","COUNTRY","MOZ","YEAR",2019,"SEX","FMLE",61.73365
"WHOSIS_000001","COUNTRY","MOZ","YEAR",2000,"SEX","BTSX",50.68681
"WHOSIS_000001","COUNTRY","MOZ","YEAR",2010,"SEX","BTSX",53.47655
"WHOSIS_000001","COUNTRY","MOZ","YEAR",2015,"SEX","BTSX",55.94504
"WHOSIS_000001","COUNTRY","MOZ","YEAR",2019,"SEX","BTSX",58.13618
"WHOSIS_000001","COUNTRY","MRT","YEAR",2000,"SEX","MLE",61.75289
"WHOSIS_000001","COUNTRY","MRT","YEAR",2010,"SEX","MLE",65.39942
"WHOSIS_000001","COUNTRY","MRT","YEAR",2015,"SEX","MLE",67.19347
"WHOSIS_000001","COUNTRY","MRT","YEAR",2019,"SEX","MLE",68.08337
"WHOSIS_000001","COUNTRY","MRT","YEAR",2000,"SEX","FMLE",62.23422
"WHOSIS_000001","COUNTRY","MRT","YEAR",2010,"SEX","FMLE",65.86855
"WHOSIS_000001","COUNTRY","MRT","YEAR",2015,"SEX","FMLE",67.69135
"WHOSIS_000001","COUNTRY","MRT","YEAR",2019,"SEX","FMLE",68.73493
"WHOSIS_000001","COUNTRY","MRT","YEAR",2000,"SEX","BTSX",61.96471
"WHOSIS_000001","COUNTRY","MRT","YEAR",2010,"SEX","BTSX",65.59114
"WHOSIS_000001","COUNTRY","MRT","YEAR",2015,"SEX","BTSX",67.40752
"WHOSIS_000001","COUNTRY","MRT","YEAR",2019,"SEX","BTSX",68.37999
"WHOSIS_000001","COUNTRY","MUS","YEAR",2000,"SEX","MLE",67.73547
"WHOSIS_000001","COUNTRY","MUS","YEAR",2010,"SEX","MLE",69.83536
"WHOSIS_000001","COUNTRY","MUS","YEAR",2015,"SEX","MLE",70.96014
"WHOSIS_000001","COUNTRY","MUS","YEAR",2019,"SEX","MLE",70.95081
"WHOSIS_000001","COUNTRY","MUS","YEAR",2000,"SEX","FMLE",74.80077
"WHOSIS_000001","COUNTRY","MUS","YEAR",2010,"SEX","FMLE",76.80299
"WHOSIS_000001","COUNTRY","MUS","YEAR",2015,"SEX","FMLE",77.42522
"WHOSIS_000001","COUNTRY","MUS","YEAR",2019,"SEX","FMLE",77.31542
"WHOSIS_000001","COUNTRY","MUS","YEAR",2000,"SEX","BTSX",71.17201
"WHOSIS_000001","COUNTRY","MUS","YEAR",2010,"SEX","BTSX",73.24183
"WHOSIS_000001","COUNTRY","MUS","YEAR",2015,"SEX","BTSX",74.13624
"WHOSIS_000001","COUNTRY","MUS","YEAR",2019,"SEX","BTSX",74.07175
"WHOSIS_000001","COUNTRY","MWI","YEAR",2000,"SEX","MLE",43.96169
"WHOSIS_000001","COUNTRY","MWI","YEAR",2010,"SEX","MLE",54.3807
"WHOSIS_000001","COUNTRY","MWI","YEAR",2015,"SEX","MLE",59.67438
"WHOSIS_000001","COUNTRY","MWI","YEAR",2019,"SEX","MLE",62.30587
"WHOSIS_000001","COUNTRY","MWI","YEAR",2000,"SEX","FMLE",45.58632
"WHOSIS_000001","COUNTRY","MWI","YEAR",2010,"SEX","FMLE",59.24426
"WHOSIS_000001","COUNTRY","MWI","YEAR",2015,"SEX","FMLE",66.4723
"WHOSIS_000001","COUNTRY","MWI","YEAR",2019,"SEX","FMLE",68.92786
"WHOSIS_000001","COUNTRY","MWI","YEAR",2000,"SEX","BTSX",44.72838
"WHOSIS_000001","COUNTRY","MWI","YEAR",2010,"SEX","BTSX",56.79726
"WHOSIS_000001","COUNTRY","MWI","YEAR",2015,"SEX","BTSX",63.0444
"WHOSIS_000001","COUNTRY","MWI","YEAR",2019,"SEX","BTSX",65.62458
"WHOSIS_000001","COUNTRY","MYS","YEAR",2000,"SEX","MLE",70.55416
"WHOSIS_000001","COUNTRY","MYS","YEAR",2010,"SEX","MLE",72.2492
"WHOSIS_000001","COUNTRY","MYS","YEAR",2015,"SEX","MLE",73.01138
"WHOSIS_000001","COUNTRY","MYS","YEAR",2019,"SEX","MLE",72.60717
"WHOSIS_000001","COUNTRY","MYS","YEAR",2000,"SEX","FMLE",75.30944
"WHOSIS_000001","COUNTRY","MYS","YEAR",2010,"SEX","FMLE",76.51662
"WHOSIS_000001","COUNTRY","MYS","YEAR",2015,"SEX","FMLE",77.13223
"WHOSIS_000001","COUNTRY","MYS","YEAR",2019,"SEX","FMLE",77.07645
"WHOSIS_000001","COUNTRY","MYS","YEAR",2000,"SEX","BTSX",72.79781
"WHOSIS_000001","COUNTRY","MYS","YEAR",2010,"SEX","BTSX",74.25258
"WHOSIS_000001","COUNTRY","MYS","YEAR",2015,"SEX","BTSX",74.95027
"WHOSIS_000001","COUNTRY","MYS","YEAR",2019,"SEX","BTSX",74.718
"WHOSIS_000001","COUNTRY","NAM","YEAR",2000,"SEX","MLE",51.00847
"WHOSIS_000001","COUNTRY","NAM","YEAR",2010,"SEX","MLE",57.25439
"WHOSIS_000001","COUNTRY","NAM","YEAR",2015,"SEX","MLE",59.36171
"WHOSIS_000001","COUNTRY","NAM","YEAR",2019,"SEX","MLE",60.58327
"WHOSIS_000001","COUNTRY","NAM","YEAR",2000,"SEX","FMLE",55.49687
"WHOSIS_000001","COUNTRY","NAM","YEAR",2010,"SEX","FMLE",64.65546
"WHOSIS_000001","COUNTRY","NAM","YEAR",2015,"SEX","FMLE",66.22478
"WHOSIS_000001","COUNTRY","NAM","YEAR",2019,"SEX","FMLE",68.44906
"WHOSIS_000001","COUNTRY","NAM","YEAR",2000,"SEX","BTSX",53.31758
"WHOSIS_000001","COUNTRY","NAM","YEAR",2010,"SEX","BTSX",60.93765
"WHOSIS_000001","COUNTRY","NAM","YEAR",2015,"SEX","BTSX",62.86888
"WHOSIS_000001","COUNTRY","NAM","YEAR",2019,"SEX","BTSX",64.57598
"WHOSIS_000001","COUNTRY","NER","YEAR",2000,"SEX","MLE",49.73235
"WHOSIS_000001","COUNTRY","NER","YEAR",2010,"SEX","MLE",57.77248
"WHOSIS_000001","COUNTRY","NER","YEAR",2015,"SEX","MLE",60.2756
"WHOSIS_000001","COUNTRY","NER","YEAR",2019,"SEX","MLE",62.06462
"WHOSIS_000001","COUNTRY","NER","YEAR",2000,"SEX","FMLE",50.98764
"WHOSIS_000001","COUNTRY","NER","YEAR",2010,"SEX","FMLE",60.1945
"WHOSIS_000001","COUNTRY","NER","YEAR",2015,"SEX","FMLE",62.86394
"WHOSIS_000001","COUNTRY","NER","YEAR",2019,"SEX","FMLE",64.55505
"WHOSIS_000001","COUNTRY","NER","YEAR",2000,"SEX","BTSX",50.35257
"WHOSIS_000001","COUNTRY","NER","YEAR",2010,"SEX","BTSX",58.95322
"WHOSIS_000001","COUNTRY","NER","YEAR",2015,"SEX","BTSX",61.53951
"WHOSIS_000001","COUNTRY","NER","YEAR",2019,"SEX","BTSX",63.28761
"WHOSIS_000001","COUNTRY","NGA","YEAR",2000,"SEX","MLE",52.16397
"WHOSIS_000001","COUNTRY","NGA","YEAR",2010,"SEX","MLE",57.75315
"WHOSIS_000001","COUNTRY","NGA","YEAR",2015,"SEX","MLE",59.59
"WHOSIS_000001","COUNTRY","NGA","YEAR",2019,"SEX","MLE",61.1953
"WHOSIS_000001","COUNTRY","NGA","YEAR",2000,"SEX","FMLE",55.16698
"WHOSIS_000001","COUNTRY","NGA","YEAR",2010,"SEX","FMLE",60.78948
"WHOSIS_000001","COUNTRY","NGA","YEAR",2015,"SEX","FMLE",62.79717
"WHOSIS_000001","COUNTRY","NGA","YEAR",2019,"SEX","FMLE",64.10055
"WHOSIS_000001","COUNTRY","NGA","YEAR",2000,"SEX","BTSX",53.63285
"WHOSIS_000001","COUNTRY","NGA","YEAR",2010,"SEX","BTSX",59.23747
"WHOSIS_000001","COUNTRY","NGA","YEAR",2015,"SEX","BTSX",61.15609
"WHOSIS_000001","COUNTRY","NGA","YEAR",2019,"SEX","BTSX",62.61868
"WHOSIS_000001","COUNTRY","NIC","YEAR",2000,"SEX","MLE",70.77222
"WHOSIS_000001","COUNTRY","NIC","YEAR",2010,"SEX","MLE",71.38432
"WHOSIS_000001","COUNTRY","NIC","YEAR",2015,"SEX","MLE",71.83131
"WHOSIS_000001","COUNTRY","NIC","YEAR",2019,"SEX","MLE",72.07236
"WHOSIS_000001","COUNTRY","NIC","YEAR",2000,"SEX","FMLE",75.66858
"WHOSIS_000001","COUNTRY","NIC","YEAR",2010,"SEX","FMLE",76.65556
"WHOSIS_000001","COUNTRY","NIC","YEAR",2015,"SEX","FMLE",77.31888
"WHOSIS_000001","COUNTRY","NIC","YEAR",2019,"SEX","FMLE",77.92856
"WHOSIS_000001","COUNTRY","NIC","YEAR",2000,"SEX","BTSX",73.25869
"WHOSIS_000001","COUNTRY","NIC","YEAR",2010,"SEX","BTSX",74.05313
"WHOSIS_000001","COUNTRY","NIC","YEAR",2015,"SEX","BTSX",74.61766
"WHOSIS_000001","COUNTRY","NIC","YEAR",2019,"SEX","BTSX",75.03769
"WHOSIS_000001","COUNTRY","NLD","YEAR",2000,"SEX","MLE",75.48594
"WHOSIS_000001","COUNTRY","NLD","YEAR",2010,"SEX","MLE",78.74343
"WHOSIS_000001","COUNTRY","NLD","YEAR",2015,"SEX","MLE",79.66799
"WHOSIS_000001","COUNTRY","NLD","YEAR",2019,"SEX","MLE",80.39664
"WHOSIS_000001","COUNTRY","NLD","YEAR",2000,"SEX","FMLE",80.39158
"WHOSIS_000001","COUNTRY","NLD","YEAR",2010,"SEX","FMLE",82.49984
"WHOSIS_000001","COUNTRY","NLD","YEAR",2015,"SEX","FMLE",82.81586
"WHOSIS_000001","COUNTRY","NLD","YEAR",2019,"SEX","FMLE",83.14901
"WHOSIS_000001","COUNTRY","NLD","YEAR",2000,"SEX","BTSX",78.01108
"WHOSIS_000001","COUNTRY","NLD","YEAR",2010,"SEX","BTSX",80.68311
"WHOSIS_000001","COUNTRY","NLD","YEAR",2015,"SEX","BTSX",81.28043
"WHOSIS_000001","COUNTRY","NLD","YEAR",2019,"SEX","BTSX",81.79341
"WHOSIS_000001","COUNTRY","NOR","YEAR",2000,"SEX","MLE",75.85964
"WHOSIS_000001","COUNTRY","NOR","YEAR",2010,"SEX","MLE",78.82689
"WHOSIS_000001","COUNTRY","NOR","YEAR",2015,"SEX","MLE",80.26122
"WHOSIS_000001","COUNTRY","NOR","YEAR",2019,"SEX","MLE",81.07995
"WHOSIS_000001","COUNTRY","NOR","YEAR",2000,"SEX","FMLE",81.15433
"WHOSIS_000001","COUNTRY","NOR","YEAR",2010,"SEX","FMLE",82.85048
"WHOSIS_000001","COUNTRY","NOR","YEAR",2015,"SEX","FMLE",83.70757
"WHOSIS_000001","COUNTRY","NOR","YEAR",2019,"SEX","FMLE",84.12942
"WHOSIS_000001","COUNTRY","NOR","YEAR",2000,"SEX","BTSX",78.53192
"WHOSIS_000001","COUNTRY","NOR","YEAR",2010,"SEX","BTSX",80.8722
"WHOSIS_000001","COUNTRY","NOR","YEAR",2015,"SEX","BTSX",82.00599
"WHOSIS_000001","COUNTRY","NOR","YEAR",2019,"SEX","BTSX",82.61812
"WHOSIS_000001","COUNTRY","NPL","YEAR",2000,"SEX","MLE",63.86727
"WHOSIS_000001","COUNTRY","NPL","YEAR",2010,"SEX","MLE",67.51768
"WHOSIS_000001","COUNTRY","NPL","YEAR",2015,"SEX","MLE",67.32189
"WHOSIS_000001","COUNTRY","NPL","YEAR",2019,"SEX","MLE",68.87744
"WHOSIS_000001","COUNTRY","NPL","YEAR",2000,"SEX","FMLE",66.57282
"WHOSIS_000001","COUNTRY","NPL","YEAR",2010,"SEX","FMLE",70.91686
"WHOSIS_000001","COUNTRY","NPL","YEAR",2015,"SEX","FMLE",71.39408
"WHOSIS_000001","COUNTRY","NPL","YEAR",2019,"SEX","FMLE",72.74822
"WHOSIS_000001","COUNTRY","NPL","YEAR",2000,"SEX","BTSX",65.25922
"WHOSIS_000001","COUNTRY","NPL","YEAR",2010,"SEX","BTSX",69.18102
"WHOSIS_000001","COUNTRY","NPL","YEAR",2015,"SEX","BTSX",69.4259
"WHOSIS_000001","COUNTRY","NPL","YEAR",2019,"SEX","BTSX",70.88377
"WHOSIS_000001","COUNTRY","NZL","YEAR",2000,"SEX","MLE",75.9971
"WHOSIS_000001","COUNTRY","NZL","YEAR",2010,"SEX","MLE",79.12289
"WHOSIS_000001","COUNTRY","NZL","YEAR",2015,"SEX","MLE",79.73185
"WHOSIS_000001","COUNTRY","NZL","YEAR",2019,"SEX","MLE",80.36292
"WHOSIS_000001","COUNTRY","NZL","YEAR",2000,"SEX","FMLE",81.05739
"WHOSIS_000001","COUNTRY","NZL","YEAR",2010,"SEX","FMLE",82.70528
"WHOSIS_000001","COUNTRY","NZL","YEAR",2015,"SEX","FMLE",82.8511
"WHOSIS_000001","COUNTRY","NZL","YEAR",2019,"SEX","FMLE",83.51994
"WHOSIS_000001","COUNTRY","NZL","YEAR",2000,"SEX","BTSX",78.57108
"WHOSIS_000001","COUNTRY","NZL","YEAR",2010,"SEX","BTSX",80.93715
"WHOSIS_000001","COUNTRY","NZL","YEAR",2015,"SEX","BTSX",81.31198
"WHOSIS_000001","COUNTRY","NZL","YEAR",2019,"SEX","BTSX",81.96268
"WHOSIS_000001","COUNTRY","OMN","YEAR",2000,"SEX","MLE",67.26381
"WHOSIS_000001","COUNTRY","OMN","YEAR",2010,"SEX","MLE",68.97169
"WHOSIS_000001","COUNTRY","OMN","YEAR",2015,"SEX","MLE",71.40276
"WHOSIS_000001","COUNTRY","OMN","YEAR",2019,"SEX","MLE",72.9706
"WHOSIS_000001","COUNTRY","OMN","YEAR",2000,"SEX","FMLE",71.52737
"WHOSIS_000001","COUNTRY","OMN","YEAR",2010,"SEX","FMLE",72.54832
"WHOSIS_000001","COUNTRY","OMN","YEAR",2015,"SEX","FMLE",74.08579
"WHOSIS_000001","COUNTRY","OMN","YEAR",2019,"SEX","FMLE",75.26434
"WHOSIS_000001","COUNTRY","OMN","YEAR",2000,"SEX","BTSX",69.07159
"WHOSIS_000001","COUNTRY","OMN","YEAR",2010,"SEX","BTSX",70.36497
"WHOSIS_000001","COUNTRY","OMN","YEAR",2015,"SEX","BTSX",72.52431
"WHOSIS_000001","COUNTRY","OMN","YEAR",2019,"SEX","BTSX",73.89786
"WHOSIS_000001","COUNTRY","PAK","YEAR",2000,"SEX","MLE",59.321
"WHOSIS_000001","COUNTRY","PAK","YEAR",2010,"SEX","MLE",61.52513
"WHOSIS_000001","COUNTRY","PAK","YEAR",2015,"SEX","MLE",63.12226
"WHOSIS_000001","COUNTRY","PAK","YEAR",2019,"SEX","MLE",64.59088
"WHOSIS_000001","COUNTRY","PAK","YEAR",2000,"SEX","FMLE",60.98538
"WHOSIS_000001","COUNTRY","PAK","YEAR",2010,"SEX","FMLE",63.8964
"WHOSIS_000001","COUNTRY","PAK","YEAR",2015,"SEX","FMLE",65.36355
"WHOSIS_000001","COUNTRY","PAK","YEAR",2019,"SEX","FMLE",66.72388
"WHOSIS_000001","COUNTRY","PAK","YEAR",2000,"SEX","BTSX",60.0836
"WHOSIS_000001","COUNTRY","PAK","YEAR",2010,"SEX","BTSX",62.64254
"WHOSIS_000001","COUNTRY","PAK","YEAR",2015,"SEX","BTSX",64.18282
"WHOSIS_000001","COUNTRY","PAK","YEAR",2019,"SEX","BTSX",65.60827
"WHOSIS_000001","COUNTRY","PAN","YEAR",2000,"SEX","MLE",74.59988
"WHOSIS_000001","COUNTRY","PAN","YEAR",2010,"SEX","MLE",74.6337
"WHOSIS_000001","COUNTRY","PAN","YEAR",2015,"SEX","MLE",76.16512
"WHOSIS_000001","COUNTRY","PAN","YEAR",2019,"SEX","MLE",76.64988
"WHOSIS_000001","COUNTRY","PAN","YEAR",2000,"SEX","FMLE",80.075
"WHOSIS_000001","COUNTRY","PAN","YEAR",2010,"SEX","FMLE",80.64902
"WHOSIS_000001","COUNTRY","PAN","YEAR",2015,"SEX","FMLE",81.38107
"WHOSIS_000001","COUNTRY","PAN","YEAR",2019,"SEX","FMLE",82.05693
"WHOSIS_000001","COUNTRY","PAN","YEAR",2000,"SEX","BTSX",77.23182
"WHOSIS_000001","COUNTRY","PAN","YEAR",2010,"SEX","BTSX",77.53473
"WHOSIS_000001","COUNTRY","PAN","YEAR",2015,"SEX","BTSX",78.71516
"WHOSIS_000001","COUNTRY","PAN","YEAR",2019,"SEX","BTSX",79.29353
"WHOSIS_000001","COUNTRY","PER","YEAR",2000,"SEX","MLE",72.86416
"WHOSIS_000001","COUNTRY","PER","YEAR",2010,"SEX","MLE",75.61166
"WHOSIS_000001","COUNTRY","PER","YEAR",2015,"SEX","MLE",77.55082
"WHOSIS_000001","COUNTRY","PER","YEAR",2019,"SEX","MLE",78.4557
"WHOSIS_000001","COUNTRY","PER","YEAR",2000,"SEX","FMLE",75.93781
"WHOSIS_000001","COUNTRY","PER","YEAR",2010,"SEX","FMLE",78.91058
